hid,pid,year1,age,edu,firmSize,workingHour,industry,job1,marriage,region,sex,wage,fullTime,firmType,sat_work1,sat_work2,sat_salary,sat_workingHour,sat_workingTotal,sat_workTotal,sat_spareTime,sat_house,sat_family,sat_social,sat_lifeTotal,sat_currentLife,sat_happiness
9151,449203,2021,35,6,4,40,291,312,1,1,1,360,1,1,4,4,3,2,3,3,2,2,3,3,3,6,7
4503,450303,2021,26,4,1,30,562,521,1,14,1,104,2,1,4,3,3,2,3,3,3,3,2,3,3,7,8
4503,450304,2021,23,6,3,40,303,851,1,14,1,300,1,1,4,4,3,2,2,2,3,2,2,3,2,7,8
10181,450603,2021,23,5,5,40,861,243,1,14,2,195,1,1,3,3,3,3,3,3,3,2,2,2,3,5,5
8005,452403,2021,28,5,2,48,861,243,2,14,2,250,1,1,3,3,3,3,3,3,2,2,2,2,2,5,8
4532,453203,2021,29,4,6,40,521,312,1,14,1,150,2,1,3,3,3,3,3,3,3,3,3,3,3,4,7
7753,453506,2021,35,5,5,40,861,243,1,14,2,350,1,1,3,3,3,2,3,3,3,2,2,2,2,6,7
10014,454405,2021,25,5,3,40,464,274,1,8,1,250,1,1,4,4,2,3,3,3,3,3,3,3,3,6,6
7895,455404,2021,38,6,6,40,411,762,2,8,1,750,1,1,4,4,2,2,2,2,2,2,2,2,2,7,7
9673,456003,2021,34,3,6,40,261,930,2,14,2,260,1,1,3,3,3,2,3,3,3,2,2,2,3,6,7
9674,456603,2021,37,5,5,40,303,312,2,14,1,300,1,1,3,3,3,3,3,3,2,2,2,2,2,6,7
4583,458303,2021,28,6,2,40,292,235,1,14,1,240,1,1,3,3,3,3,3,3,3,3,3,2,3,6,7
4585,458503,2021,27,5,4,44,861,245,1,14,2,215,1,4,3,4,3,3,3,3,3,2,2,2,2,7,7
9583,459203,2021,30,6,6,40,841,311,2,1,2,300,1,3,3,3,4,3,3,3,3,2,2,3,3,6,6
4593,459303,2021,31,4,6,40,242,312,1,14,1,280,1,1,4,4,3,2,2,2,3,1,1,2,2,8,7
8159,459605,2021,36,5,1,54,521,312,3,7,1,280,1,1,4,3,3,2,2,2,2,2,2,2,2,7,8
4597,459704,2021,28,5,1,25,471,521,1,14,2,75,2,1,3,3,4,3,3,3,3,3,3,3,3,6,6
4608,460804,2021,20,3,4,40,861,246,1,14,2,180,1,4,4,4,4,4,2,2,3,3,2,3,3,5,5
4608,460805,2021,33,3,3,44,101,710,2,14,2,200,2,1,3,3,3,3,3,3,3,2,2,3,3,5,5
8961,461805,2021,39,5,2,40,292,743,2,14,1,300,1,1,3,4,4,2,3,3,3,3,2,3,3,7,7
9841,461903,2021,37,3,1,45,855,254,1,3,2,270,2,1,3,3,3,3,3,3,3,3,3,3,3,6,6
8705,462003,2021,29,3,4,40,241,851,2,14,1,270,2,1,3,3,3,3,3,3,3,3,2,2,3,4,7
4623,462304,2021,22,5,2,40,949,312,1,3,1,230,1,8,4,4,3,2,2,2,4,3,2,3,3,5,5
8390,463903,2021,37,6,3,45,311,312,2,14,1,300,1,1,4,3,3,2,3,3,3,2,2,2,2,7,7
8391,464203,2021,37,5,2,40,861,312,2,14,2,224,1,1,3,3,3,2,3,3,2,2,2,2,2,7,7
4659,465905,2021,23,3,3,40,423,910,1,14,1,210,2,1,4,5,3,3,3,3,3,3,1,1,2,10,9
4686,468604,2021,31,6,2,40,902,282,1,14,1,178,2,3,4,4,3,2,2,2,2,2,2,3,2,7,7
9842,468605,2021,28,5,4,40,262,853,1,14,1,240,1,1,3,3,3,2,3,3,3,3,2,3,3,5,5
4702,470204,2021,28,6,6,40,861,243,1,3,2,298,2,4,4,4,3,3,3,3,2,2,2,2,2,8,8
8805,470506,2021,36,5,3,40,303,854,2,14,1,410,1,1,4,4,3,2,2,2,2,2,3,2,2,8,9
10185,471304,2021,34,6,6,40,853,233,1,15,1,500,2,4,3,3,3,3,3,3,3,3,3,3,3,8,8
8395,471805,2021,36,6,1,44,473,531,2,15,1,200,1,1,3,3,4,3,4,4,3,2,2,3,3,5,5
4719,471904,2021,21,5,1,40,872,247,1,15,2,180,1,1,4,4,3,2,2,2,2,2,2,3,2,7,7
8151,472503,2021,37,6,6,40,561,244,2,15,2,370,1,1,4,4,3,2,2,2,2,2,2,2,2,7,7
4727,472704,2021,23,6,6,40,853,259,1,4,1,60,2,8,3,3,3,2,2,2,3,2,2,2,2,8,8
4728,472803,2021,27,6,6,40,351,861,1,15,1,400,1,3,4,4,2,2,2,2,2,2,2,2,2,7,7
10016,472904,2021,37,5,2,40,682,274,2,15,1,300,1,1,4,4,3,2,2,2,2,2,2,2,2,7,7
4738,473804,2021,34,4,4,40,312,851,1,15,1,250,2,1,3,3,4,2,3,3,3,2,2,3,3,6,6
9843,474305,2021,35,4,1,40,231,843,2,15,1,300,1,1,3,3,3,3,3,3,3,3,3,3,3,5,5
9051,474903,2021,39,6,4,40,291,312,2,15,1,450,1,1,3,3,3,3,3,3,2,2,2,3,3,6,6
4759,475903,2021,28,6,6,40,351,312,1,15,1,300,1,3,4,4,2,2,2,2,3,2,2,3,2,7,7
4760,476004,2021,29,6,6,40,351,236,1,15,2,390,1,3,4,4,3,2,2,2,2,2,2,2,2,7,7
4761,476104,2021,31,6,6,40,521,921,1,15,2,200,2,1,3,3,3,4,3,3,3,2,2,3,3,5,6
7899,476303,2021,38,3,4,40,861,246,2,8,2,200,1,1,3,3,3,3,3,3,2,2,2,2,2,7,7
9333,476304,2021,32,6,2,40,861,245,2,8,2,250,1,1,3,3,3,3,3,3,2,2,2,2,2,8,8
4779,477903,2021,37,6,3,44,292,855,1,15,1,300,1,1,3,3,3,2,3,3,3,3,2,3,3,6,6
9508,478703,2021,35,6,3,40,291,235,2,15,1,285,1,1,4,4,2,2,2,2,2,2,2,2,2,8,8
4787,478704,2021,33,6,5,40,313,312,1,15,1,280,1,1,4,3,3,2,3,3,2,2,2,2,2,7,7
9509,479304,2021,37,4,2,40,292,851,2,15,1,350,1,1,3,4,3,2,3,3,3,2,2,2,2,7,7
6956,481203,2021,27,3,3,44,303,313,1,15,2,190,1,1,3,3,3,2,3,3,3,2,2,3,3,5,5
8557,481305,2021,26,6,6,40,641,320,1,15,2,320,1,1,4,4,3,2,2,2,3,2,2,2,2,7,7
8557,481306,2021,25,6,2,44,862,246,3,15,2,190,1,1,4,4,3,2,2,2,3,2,2,2,3,5,6
8153,482404,2021,38,5,1,44,281,864,2,15,1,350,1,1,3,3,3,3,3,3,2,2,2,2,2,7,7
4835,483503,2021,27,6,3,40,852,252,1,15,2,300,2,4,4,4,3,2,2,2,3,2,2,3,3,7,7
4841,484104,2021,34,4,2,40,292,851,1,15,1,250,1,1,3,3,3,3,3,3,3,3,2,3,3,6,6
9154,484105,2021,30,6,4,48,861,245,1,5,2,300,1,4,4,3,3,3,3,3,3,2,2,2,2,6,7
4842,484205,2021,28,4,4,52,232,843,1,15,1,300,1,1,4,3,3,3,3,3,3,3,2,3,2,6,7
4842,484207,2021,23,3,3,52,291,851,1,15,1,220,1,1,4,4,3,3,3,3,3,2,2,2,2,6,5
8013,484903,2021,36,5,1,40,412,875,2,15,1,350,1,1,3,3,3,2,2,2,3,2,2,3,3,5,6
9779,485503,2021,32,6,6,40,303,231,2,8,2,580,1,1,4,4,2,2,2,2,2,2,2,2,2,7,8
4855,485504,2021,31,5,4,40,861,243,1,15,1,200,1,4,4,3,2,2,2,2,3,2,2,2,2,6,7
9441,488203,2021,26,5,3,45,465,313,1,2,2,214,1,1,3,3,4,2,3,3,2,2,2,2,3,6,6
4883,488303,2021,23,5,2,40,713,273,1,15,2,210,1,1,4,4,3,2,2,2,2,2,2,2,2,7,7
4885,488503,2021,28,6,3,40,353,312,1,15,1,250,1,1,4,4,3,2,2,2,2,2,2,2,2,7,7
8398,488803,2021,38,6,4,40,853,312,2,15,2,420,1,4,4,3,3,2,2,2,2,2,2,2,2,8,7
4896,489603,2021,34,4,2,44,251,851,1,15,2,160,1,1,3,3,3,3,3,3,3,3,3,3,3,6,5
4901,490104,2021,32,4,1,40,411,743,1,15,1,200,2,1,3,3,3,3,3,3,3,3,3,3,3,3,5
10186,490507,2021,23,6,6,70,853,259,1,2,2,80,2,1,3,3,3,3,3,3,3,3,3,3,3,8,8
4907,490703,2021,24,3,6,40,464,521,1,15,1,180,1,1,3,3,3,3,3,3,3,3,3,3,3,5,6
4909,490903,2021,22,4,1,16,561,442,1,15,2,50,2,1,3,3,3,3,3,3,3,1,2,3,3,7,7
4910,491004,2021,28,5,3,40,582,312,1,15,1,230,1,1,3,3,3,3,3,3,3,3,3,3,3,5,8
4910,491005,2021,25,6,1,40,855,254,1,15,2,250,2,1,2,3,3,3,3,3,3,3,3,3,3,6,7
4915,491503,2021,39,6,1,40,303,222,1,15,1,200,1,1,3,3,3,3,3,3,3,3,3,3,3,5,7
9847,493003,2021,27,6,3,40,729,237,1,15,1,230,1,1,3,3,3,3,3,3,3,3,3,3,3,7,8
9334,494604,2021,27,5,2,40,861,246,2,2,2,180,1,1,3,3,3,2,3,3,3,2,2,3,2,7,7
4959,495906,2021,39,3,5,50,339,899,2,15,2,260,1,1,3,3,3,3,3,3,3,3,3,3,3,5,7
4990,499005,2021,35,5,1,48,862,243,1,15,2,220,1,1,4,4,3,2,2,2,2,2,2,2,2,8,7
4995,499503,2021,20,4,6,13,471,521,1,15,2,30,2,1,3,4,3,2,2,2,3,3,2,2,2,7,8
4995,499504,2021,20,4,1,18,471,521,1,15,2,50,2,1,4,4,3,2,2,2,3,2,2,2,2,7,8
9336,499904,2021,33,5,2,24,861,243,2,2,2,100,2,1,4,4,3,2,2,2,2,2,2,2,2,7,8
5000,500004,2021,27,4,2,40,753,412,1,15,1,230,1,1,3,3,3,2,3,3,3,3,3,3,3,5,6
5062,506203,2021,22,4,1,20,855,254,1,8,2,80,2,1,4,4,3,2,2,2,3,3,2,1,3,8,5
9848,507003,2021,22,3,4,40,303,851,1,12,1,200,1,1,4,4,3,2,2,2,3,3,2,3,3,5,5
5095,509503,2021,20,3,1,40,272,313,1,14,2,200,1,1,4,4,2,2,2,2,3,2,2,2,2,7,8
6466,513204,2021,23,5,1,25,562,441,1,3,1,92,2,1,4,4,3,2,2,2,3,2,2,2,2,7,8
5181,518104,2021,22,3,3,40,529,312,1,5,2,198,1,1,4,3,3,3,2,3,3,3,3,3,3,6,6
5268,526803,2021,23,5,2,40,851,253,1,8,2,225,1,1,3,3,3,2,3,3,3,2,2,3,3,5,6
5279,527903,2021,21,4,1,20,471,521,1,2,2,40,2,1,4,3,3,3,3,3,3,3,3,3,3,6,6
9850,532203,2021,22,3,1,30,561,442,1,3,2,135,2,1,3,4,3,3,3,3,4,3,3,3,3,5,5
5328,532803,2021,21,5,6,40,561,314,1,8,2,240,1,1,4,4,3,3,2,2,3,2,2,2,2,8,7
5336,533603,2021,21,4,3,40,303,854,1,14,2,227,2,1,3,3,3,4,3,2,3,3,2,3,3,7,8
5423,542303,2021,21,4,1,4,463,283,1,8,2,25,2,1,5,5,2,1,1,1,3,2,1,2,2,7,8
5504,550403,2021,20,3,3,40,423,762,1,8,1,200,1,1,3,4,3,3,3,3,3,2,2,3,3,5,5
5541,554103,2021,20,3,5,30,961,422,1,7,2,170,2,1,3,4,4,2,3,3,3,2,2,3,3,6,7
5582,558204,2021,21,3,2,40,529,314,1,5,2,192,1,1,3,3,3,3,3,3,3,3,3,3,3,5,5
5584,558403,2021,21,4,1,15,562,442,1,8,2,40,2,1,3,3,3,3,3,3,3,3,3,3,3,7,7
5827,582703,2021,20,3,3,40,272,864,1,11,2,248,1,1,3,3,3,3,3,3,3,4,3,3,3,8,8
5958,595804,2021,27,6,4,40,107,312,1,14,1,250,1,1,3,3,3,3,3,3,2,3,3,3,3,6,6
6591,659102,2021,39,3,6,40,303,854,2,11,2,200,1,1,3,3,3,3,3,3,3,1,1,1,1,8,8
6670,667004,2021,39,6,6,40,681,312,2,8,1,560,2,1,3,2,4,2,3,3,2,3,2,2,2,7,8
6737,673703,2021,21,5,2,40,851,253,1,2,2,210,1,1,4,4,3,2,3,2,3,2,2,3,3,8,8
6922,692202,2021,38,3,6,40,264,312,2,14,1,500,1,1,4,4,3,2,2,2,2,2,2,2,2,8,9
6958,695802,2021,38,6,6,40,351,223,2,14,1,392,1,1,4,4,3,2,2,2,4,2,2,2,2,7,7
7140,714001,2021,38,5,6,40,529,521,2,5,1,390,1,3,4,4,4,3,2,2,3,2,2,2,2,7,7
7151,715102,2021,26,6,3,40,303,854,2,15,2,200,2,1,2,2,2,3,3,3,3,3,3,3,3,5,5
7162,716202,2021,39,5,6,30,855,254,2,7,2,150,2,1,3,3,3,3,3,3,3,2,2,3,3,7,7
7224,722403,2021,25,3,1,40,561,442,1,15,1,200,2,1,3,2,3,3,4,4,3,3,2,2,2,6,7
7251,725102,2021,39,5,1,40,682,274,2,7,2,200,1,1,4,4,2,2,2,2,2,2,2,2,2,7,7
7255,725502,2021,37,6,3,40,729,236,2,8,1,400,1,1,4,3,4,4,3,3,3,3,2,3,3,6,6
7287,728702,2021,39,5,1,40,851,253,2,8,2,350,1,1,2,3,3,2,2,2,3,3,3,4,3,3,3
7353,735302,2021,25,3,5,40,912,521,1,6,1,200,2,1,3,3,3,3,3,3,3,2,3,3,3,7,6
7393,739302,2021,39,6,6,40,651,320,2,14,2,391,1,3,5,4,2,1,2,1,1,2,2,2,2,7,8
7447,744702,2021,35,5,6,50,472,710,2,2,1,250,1,1,3,3,3,3,3,3,3,3,3,3,3,5,7
7504,750402,2021,38,3,6,40,106,312,2,2,2,370,1,1,4,4,2,2,2,2,2,2,2,2,2,7,7
7532,753202,2021,27,3,1,40,862,246,2,8,2,340,1,1,3,3,3,3,3,3,3,3,3,3,3,8,7
7748,774802,2021,39,5,3,40,272,235,2,8,1,540,1,1,4,4,3,3,3,3,3,2,4,3,3,6,7
7826,782602,2021,39,6,6,40,641,312,2,1,1,800,1,1,4,4,2,2,2,2,2,2,2,2,2,8,9
7849,784903,2021,34,3,3,40,303,312,1,6,1,170,1,1,3,3,3,2,2,2,2,2,2,2,2,9,8
7855,785502,2021,35,5,2,40,729,236,2,7,1,260,2,1,3,4,3,2,3,2,2,2,2,3,3,6,7
7857,785702,2021,39,6,5,40,861,245,2,8,2,350,1,3,4,4,2,2,2,2,2,2,2,2,2,8,8
7900,790002,2021,36,6,4,40,303,236,2,14,1,413,1,1,4,4,3,2,2,2,3,3,2,3,3,7,7
8005,800504,2021,28,5,6,40,241,841,2,14,1,480,1,3,4,4,2,2,2,2,2,2,2,2,2,5,8
8018,801802,2021,37,4,4,40,285,899,2,11,1,235,1,1,3,3,5,2,3,3,2,2,2,2,2,8,8
8045,804502,2021,39,6,6,40,411,312,2,8,1,670,1,1,4,4,2,2,2,2,2,2,2,2,2,8,8
8064,806402,2021,37,6,6,40,451,314,2,2,2,550,1,1,3,3,2,3,2,2,2,2,2,2,2,6,8
8124,812402,2021,36,6,6,40,741,753,2,8,1,350,1,3,3,4,3,2,3,3,3,2,2,2,3,9,7
8129,812902,2021,33,6,6,40,861,236,2,4,2,240,1,4,4,4,3,2,3,2,3,2,2,2,2,8,9
8153,815302,2021,38,6,2,40,872,247,2,15,2,200,1,1,4,4,3,2,2,2,2,2,2,2,2,7,7
8158,815802,2021,26,3,2,40,473,531,2,13,1,250,1,1,4,4,3,2,3,3,2,2,2,3,2,7,8
8278,827802,2021,39,6,4,40,107,811,2,11,1,430,1,1,3,3,3,3,2,2,2,2,2,2,2,7,7
8331,833102,2021,37,3,1,50,424,783,2,2,1,400,2,1,3,3,3,3,3,3,3,2,2,3,3,6,6
8335,833502,2021,39,3,1,40,961,422,2,2,2,250,1,1,4,4,3,2,2,2,3,2,2,2,2,8,8
8352,835202,2021,39,5,3,40,463,312,2,8,1,308,2,1,3,3,3,4,3,3,3,2,2,2,3,7,7
8356,835602,2021,32,4,3,52,259,841,2,2,1,330,1,1,4,4,3,2,3,3,3,2,2,3,3,6,7
8369,836902,2021,38,6,5,40,861,245,2,8,2,200,1,1,3,4,4,2,3,3,3,2,2,2,2,8,7
8379,837902,2021,37,3,6,40,264,864,2,11,1,535,1,1,4,4,2,2,2,2,2,2,2,2,2,8,8
8381,838102,2021,39,6,6,40,351,861,2,12,1,350,1,1,3,4,3,2,2,3,2,2,2,2,2,3,3
8397,839702,2021,39,6,4,40,949,312,2,15,2,310,1,4,4,4,2,2,2,2,2,2,2,2,2,7,7
8412,841202,2021,35,3,2,40,862,243,2,8,2,400,2,1,4,4,2,2,2,2,2,2,2,2,2,7,8
8450,845002,2021,29,5,3,40,581,313,2,5,2,198,1,1,3,3,4,3,3,3,2,2,2,2,2,6,7
8478,847802,2021,37,6,3,40,171,891,2,8,1,470,1,1,4,3,3,2,3,3,3,2,1,2,3,8,5
8479,847902,2021,38,3,4,40,303,312,2,11,1,340,1,1,3,3,3,3,3,3,2,2,2,2,2,8,8
8498,849802,2021,34,6,3,40,852,252,2,3,1,300,1,4,3,4,3,2,2,2,2,2,2,2,2,7,7
8512,851202,2021,36,6,2,45,857,254,2,15,2,150,2,1,2,2,2,2,2,2,2,3,3,3,2,2,2
8521,852102,2021,35,5,1,40,862,246,2,14,2,227,1,1,4,4,2,1,2,2,2,1,2,1,2,8,7
8528,852802,2021,38,5,3,40,861,243,2,7,2,300,1,1,3,3,3,2,3,2,2,2,2,3,3,7,7
8529,852902,2021,32,6,3,40,303,312,2,7,1,280,1,1,4,4,3,2,2,2,2,2,2,2,2,8,8
8534,853402,2021,37,6,4,40,479,284,2,8,1,260,1,1,3,3,3,3,3,3,3,3,3,3,3,6,6
8588,858802,2021,37,4,6,40,262,863,2,8,1,460,1,1,3,4,3,2,3,3,3,2,2,3,3,8,8
8607,860702,2021,39,6,6,40,661,272,2,1,1,600,1,1,4,4,2,2,2,2,3,2,2,3,2,7,7
8631,863102,2021,39,5,1,40,423,313,2,2,2,200,1,1,3,3,3,2,3,2,3,2,2,3,3,8,8
8632,863202,2021,37,6,5,40,262,312,2,8,1,380,1,1,3,3,3,3,3,3,3,3,2,3,3,5,5
8652,865202,2021,30,6,6,40,351,314,2,5,2,400,1,3,3,3,2,2,2,2,3,3,3,3,3,5,5
8663,866302,2021,39,4,6,40,301,854,2,7,1,520,1,1,3,3,3,3,3,3,3,3,3,3,3,8,8
8687,868702,2021,39,5,2,40,762,532,2,9,2,200,1,1,4,3,2,2,3,3,2,2,2,2,2,7,7
8702,870202,2021,32,5,4,40,861,243,2,3,2,278,1,4,4,4,3,2,2,2,2,2,2,2,2,5,7
8721,872102,2021,32,3,6,40,222,930,2,12,1,405,1,1,4,3,3,3,3,3,3,2,3,3,3,5,5
8726,872602,2021,39,6,6,40,713,273,2,1,2,500,1,1,4,5,2,2,2,2,2,2,2,2,2,8,8
8761,876102,2021,38,6,4,40,701,235,2,5,1,710,1,1,4,3,2,2,2,2,2,2,1,1,1,7,8
8770,877002,2021,39,6,4,40,311,235,2,7,1,500,1,1,4,4,2,2,2,2,2,2,2,2,2,8,8
8772,877202,2021,33,4,1,25,712,313,2,5,2,210,1,1,3,3,3,3,3,3,3,3,3,3,3,6,7
8816,881602,2021,38,6,6,40,241,761,2,1,1,300,1,4,4,4,3,2,3,2,3,2,2,3,3,7,7
8867,886702,2021,36,5,6,40,311,238,2,7,1,430,1,1,3,3,3,2,3,3,2,2,2,3,3,7,7
8915,891502,2021,36,5,4,40,465,234,2,8,1,400,1,1,4,4,2,2,2,2,2,2,2,2,2,7,8
8919,891902,2021,38,3,3,40,761,522,2,5,2,245,1,1,4,4,3,2,2,3,3,3,2,3,3,6,7
8921,892102,2021,28,3,2,60,494,922,2,15,1,200,2,1,3,3,3,4,3,3,3,2,2,3,2,6,6
8938,893802,2021,39,6,6,40,262,274,2,8,1,612,1,1,4,4,3,3,2,3,3,2,2,2,3,8,7
8940,894002,2021,35,6,3,40,222,312,2,8,2,240,1,1,4,3,3,2,2,3,4,5,2,4,4,6,7
9003,900302,2021,37,5,3,40,753,392,2,2,1,250,1,4,4,4,3,2,3,3,3,2,2,2,3,6,7
9007,900702,2021,26,3,4,40,303,854,1,2,1,250,1,1,5,4,2,2,2,2,2,2,2,2,2,7,7
9018,901802,2021,38,3,2,40,320,730,2,5,1,250,1,1,3,3,3,3,3,3,3,2,2,3,3,5,5
9039,903902,2021,32,6,4,40,841,941,2,8,1,275,2,1,3,3,3,3,3,3,3,2,2,3,3,5,5
9053,905302,2021,37,6,6,54,471,953,2,15,1,350,1,1,4,4,3,2,2,2,2,2,2,2,2,7,8
9060,906002,2021,39,6,6,45,861,241,2,1,1,600,1,1,4,4,3,3,2,2,3,3,3,3,3,7,6
9071,907102,2021,39,6,3,40,272,312,2,1,1,500,1,1,4,4,2,2,2,2,2,2,2,3,2,8,9
9076,907602,2021,37,5,3,40,721,236,2,1,1,300,1,1,4,4,3,3,3,3,3,2,2,2,2,6,8
9081,908102,2021,39,5,3,40,582,222,2,1,1,500,1,1,3,3,2,2,3,2,2,2,2,2,2,7,5
9091,909102,2021,34,5,4,48,474,521,2,2,2,200,1,1,4,4,3,2,2,2,2,2,2,2,2,7,8
9093,909302,2021,30,6,3,40,411,312,2,2,1,270,1,1,3,3,3,2,3,3,2,2,2,3,3,6,7
9096,909602,2021,35,6,6,40,649,320,2,1,2,250,1,1,3,3,3,2,2,2,3,3,3,3,3,7,7
9101,910102,2021,36,4,6,40,759,531,2,5,2,174,1,1,3,3,3,3,3,3,3,3,3,3,3,5,5
9107,910702,2021,36,4,1,40,352,312,2,5,1,420,1,1,4,3,3,3,2,3,3,2,2,2,2,8,7
9115,911502,2021,36,6,5,40,107,819,2,4,1,350,1,1,4,5,3,2,2,2,2,2,1,2,2,5,9
9119,911902,2021,35,3,1,30,474,521,2,7,2,100,2,1,3,3,3,3,3,3,3,2,2,3,3,6,6
9121,912102,2021,38,5,3,60,243,841,2,11,1,391,1,1,3,3,3,3,2,2,2,2,2,2,2,7,7
9126,912602,2021,38,6,4,40,861,243,2,8,2,230,1,1,4,4,2,2,2,2,3,2,2,2,2,8,8
9150,915002,2021,35,3,6,40,241,841,2,14,1,400,1,1,3,3,3,3,3,3,3,3,3,3,3,5,8
9158,915802,2021,38,5,2,40,751,762,2,15,1,300,2,1,4,4,4,3,3,3,3,3,3,3,3,6,6
9161,916102,2021,30,5,4,40,204,831,2,8,1,300,1,1,4,4,2,2,2,2,2,2,2,2,2,7,8
9175,917502,2021,37,5,6,40,842,224,2,1,1,290,1,3,4,4,3,2,2,2,3,2,2,3,3,7,7
9183,918302,2021,36,6,2,40,872,247,2,1,1,300,1,1,4,3,3,3,2,2,3,3,2,2,2,9,9
9197,919702,2021,38,6,6,40,452,312,2,2,1,520,1,1,4,4,2,3,3,3,3,2,2,2,2,6,7
9198,919802,2021,29,6,1,40,464,312,2,2,2,180,1,1,4,4,4,2,3,3,2,2,2,2,3,7,7
9214,921402,2021,37,6,4,40,861,243,2,5,2,344,1,4,3,3,3,3,3,3,3,3,3,3,3,5,5
9240,924002,2021,36,6,6,40,641,320,2,8,2,300,1,1,4,4,2,2,2,2,2,2,2,2,2,7,7
9271,927102,2021,39,3,3,40,283,312,2,1,1,280,1,1,3,3,4,3,3,3,3,4,3,3,3,8,7
9275,927502,2021,36,6,3,40,141,312,2,8,1,330,1,1,3,4,3,4,3,3,3,2,2,2,3,8,7
9296,929602,2021,39,6,6,40,281,235,2,7,1,300,1,1,3,3,3,2,3,2,3,3,2,3,2,8,8
9303,930302,2021,36,5,1,40,464,312,2,5,1,254,1,1,3,3,3,3,3,3,3,3,3,3,3,5,5
9323,932302,2021,33,6,5,40,241,312,2,12,1,400,1,1,4,5,3,2,2,2,2,2,2,2,2,8,9
9332,933202,2021,36,6,3,45,292,312,2,8,1,450,1,1,4,4,2,2,2,2,2,2,2,2,2,7,7
9333,933302,2021,33,5,3,40,861,245,2,8,1,400,1,1,4,4,2,2,2,2,2,2,2,2,2,7,8
9334,933402,2021,34,5,4,52,303,854,2,2,1,245,1,1,3,3,3,2,3,3,3,2,2,3,2,7,7
9336,933602,2021,37,6,5,40,221,312,2,2,1,300,1,1,4,4,3,2,2,2,2,2,2,2,2,8,7
9431,943102,2021,39,5,3,40,424,783,2,14,1,325,1,1,3,3,3,3,3,3,3,2,3,2,2,6,7
9433,943302,2021,32,6,6,40,715,261,2,1,1,700,2,1,4,4,2,2,2,2,2,2,2,2,2,8,8
9435,943502,2021,35,6,6,40,412,236,2,1,1,650,1,1,2,2,2,2,2,2,2,2,2,2,2,8,8
9455,945502,2021,39,6,2,45,494,922,2,9,1,174,2,1,3,3,3,3,3,3,3,2,2,2,2,8,8
9463,946302,2021,38,6,6,40,861,241,2,1,1,400,1,4,4,4,2,2,2,2,3,3,2,2,2,8,8
9471,947102,2021,26,3,1,30,479,930,2,2,2,100,2,1,3,3,3,3,3,3,3,2,2,3,3,6,7
9481,948102,2021,33,3,3,48,715,312,2,5,1,300,1,1,3,3,3,3,3,3,3,3,3,3,3,6,6
9492,949202,2021,37,3,6,50,952,751,2,8,1,250,1,1,2,3,3,3,3,3,4,3,3,3,3,5,6
9493,949302,2021,36,6,6,8,739,281,2,1,2,40,2,1,3,3,4,2,2,2,2,2,2,2,2,9,9
9508,950802,2021,32,6,5,40,853,251,2,15,2,412,2,3,4,4,2,2,2,2,2,2,2,2,2,7,7
9519,951902,2021,32,3,6,40,854,252,2,5,2,285,1,2,4,3,3,3,3,3,3,2,2,3,3,7,8
9521,952102,2021,33,5,2,44,259,922,2,2,1,250,1,1,3,3,3,2,3,3,3,2,2,3,3,7,8
9525,952502,2021,37,6,2,40,753,312,2,8,1,400,1,1,3,3,3,2,3,3,3,2,2,3,3,5,5
9544,954402,2021,31,3,3,40,303,832,2,15,1,250,1,1,4,5,2,3,2,2,3,2,2,2,2,7,8
9570,957002,2021,33,6,6,40,511,312,2,1,1,350,1,1,3,3,3,2,2,2,2,2,2,2,2,7,7
9583,958302,2021,33,6,6,40,841,311,2,1,1,300,1,3,3,4,3,2,2,2,2,2,2,2,2,7,7
9607,960702,2021,34,6,6,40,261,234,2,8,1,400,1,2,4,4,3,2,2,2,3,3,2,2,2,7,8
9608,960802,2021,37,6,2,40,620,222,2,1,2,300,1,1,4,4,3,2,3,2,3,2,2,3,2,8,8
9613,961302,2021,34,6,6,40,641,320,2,15,2,350,1,1,4,4,2,3,2,2,2,2,2,2,2,7,6
9622,962202,2021,39,6,6,40,463,510,2,15,1,500,1,3,3,4,3,2,3,3,3,2,2,3,3,6,6
9643,964302,2021,34,6,6,40,291,235,2,15,1,500,1,1,4,4,3,2,3,3,2,2,2,3,2,7,8
9648,964802,2021,33,5,6,40,301,853,2,7,1,583,1,1,3,3,3,3,3,3,3,3,3,3,3,7,8
9655,965502,2021,38,3,1,40,422,753,2,8,1,400,1,1,4,3,2,2,2,2,3,3,2,2,2,8,7
9680,968002,2021,36,6,3,40,949,248,2,11,1,200,1,7,3,3,3,3,3,3,3,3,2,2,2,8,8
9811,981102,2021,33,6,1,40,474,312,2,2,1,200,1,1,2,3,2,2,3,3,3,3,3,3,2,3,3
9814,981402,2021,35,6,6,40,303,312,2,3,1,400,1,1,3,4,4,3,3,3,3,2,2,2,2,7,9
9815,981502,2021,35,3,1,48,682,274,2,5,1,400,1,1,4,4,2,2,2,2,2,2,2,2,2,6,6
9817,981702,2021,38,6,6,40,649,312,2,5,2,500,1,1,3,3,2,3,3,3,2,2,2,3,3,5,5
9828,982802,2021,36,6,4,40,582,222,2,8,1,280,1,1,3,3,3,3,3,3,3,3,2,3,3,6,6
9843,984302,2021,33,3,2,40,107,899,2,15,2,200,1,1,3,2,3,3,3,3,3,3,2,3,3,6,6
